user_id,signup_date,country,platform,acquisition_channel
2048,2026-05-16,India,iOS,Direct
2049,2026-02-16,UK,iOS,LinkedIn
2050,2026-04-23,India,Web,LinkedIn
2051,2026-03-17,UAE,Web,Organic
2052,2026-03-13,Germany,Web,Organic
2053,2026-03-30,India,Web,Paid Search
2054,2026-02-15,UAE,Web,LinkedIn
2055,2026-02-02,USA,Web,Direct
2056,2026-01-01,Germany,iOS,Paid Search
2057,2026-05-27,UAE,Web,LinkedIn
2058,2026-01-31,UK,Web,Paid Search
2059,2026-05-22,UK,iOS,Organic
2060,2026-02-22,Germany,Web,LinkedIn
2061,2026-02-17,Germany,iOS,LinkedIn
2062,2026-03-10,India,Web,Organic
2063,2026-04-15,UAE,Web,Paid Search
2064,2026-03-31,UAE,Web,Paid Search
2065,2026-03-04,USA,Android,Organic
2066,2026-03-14,UK,Web,Direct
2067,2026-06-10,USA,Android,Referral
2068,2026-06-18,Germany,Web,Organic
2069,2026-03-30,India,Web,Organic
2070,2026-06-25,India,Web,Direct
2071,2026-01-13,UAE,Web,LinkedIn
2072,2026-03-14,India,Web,LinkedIn
2073,2026-03-18,India,Web,Organic
2074,2026-06-08,India,Web,Direct
2075,2026-03-09,USA,Web,Paid Search
2076,2026-04-08,Germany,Web,LinkedIn
2077,2026-05-05,UK,Web,Direct
2078,2026-04-12,UK,Web,Organic
2079,2026-05-12,India,iOS,Paid Search
2080,2026-04-12,USA,Android,Organic
2081,2026-01-19,USA,Web,Paid Search
2082,2026-03-23,UK,Web,Organic
2083,2026-05-21,India,Web,Direct
2084,2026-01-23,India,Android,Paid Search
2085,2026-03-24,India,Web,Referral
2086,2026-04-19,UK,iOS,Direct
2087,2026-03-16,USA,Web,Direct
2088,2026-05-09,Germany,Web,Referral
2089,2026-03-29,UAE,Web,Paid Search
2090,2026-02-23,USA,Web,Organic
2091,2026-03-30,Germany,Android,Organic
2092,2026-05-23,India,Web,Referral
2093,2026-03-06,UAE,iOS,Organic
2094,2026-03-17,Germany,iOS,Paid Search
2095,2026-05-23,India,iOS,Organic
2096,2026-05-29,Germany,Web,Referral
2097,2026-05-27,Germany,Web,Paid Search
2098,2026-03-01,USA,Web,Organic
2099,2026-04-03,USA,Web,Organic
2100,2026-06-10,USA,iOS,Referral
2101,2026-02-18,USA,Web,LinkedIn
2102,2026-02-04,India,iOS,Paid Search
2103,2026-06-21,India,Web,Direct
2104,2026-04-12,India,Android,Organic
2105,2026-01-11,USA,Web,Organic
2106,2026-04-09,India,Web,Organic
2107,2026-04-20,India,Android,Referral
2108,2026-03-15,India,Web,LinkedIn
2109,2026-06-23,USA,Android,Organic
2110,2026-01-09,Germany,Web,Referral
2111,2026-01-03,Germany,Web,Paid Search
2112,2026-03-26,UAE,iOS,Direct
2113,2026-01-26,Germany,Android,LinkedIn
2114,2026-03-13,USA,Web,LinkedIn
2115,2026-02-17,UK,Android,Referral
2116,2026-06-05,UK,iOS,Direct
2117,2026-04-27,India,Android,Direct
2118,2026-06-03,Germany,Web,Referral
2119,2026-06-02,UAE,Web,Paid Search
2120,2026-01-12,UAE,Android,Paid Search
2121,2026-05-13,USA,Android,Paid Search
2122,2026-02-17,India,Web,Referral
2123,2026-02-06,India,Web,Organic
2124,2026-02-13,UK,Web,Direct
2125,2026-01-15,India,iOS,Paid Search
2126,2026-02-12,USA,Web,Direct
2127,2026-06-25,UK,Web,Paid Search
2128,2026-03-28,UK,Web,LinkedIn
2129,2026-03-11,UK,iOS,Paid Search
2130,2026-02-15,UK,Web,Referral
2131,2026-04-18,UK,Web,Paid Search
2132,2026-05-03,USA,iOS,Paid Search
2133,2026-06-20,USA,iOS,Direct
2134,2026-01-21,USA,Web,Organic
2135,2026-05-31,Germany,Web,Paid Search
2136,2026-04-17,India,iOS,Organic
2137,2026-03-21,UAE,Android,Direct
2138,2026-02-16,Germany,iOS,Organic
2139,2026-04-27,UAE,Android,Referral
2140,2026-05-04,India,iOS,Organic
2141,2026-05-23,UK,Android,Paid Search
2142,2026-01-25,India,Web,Direct
2143,2026-02-05,India,Web,Organic
2144,2026-02-20,Germany,Web,LinkedIn
2145,2026-01-15,UK,Web,Organic
2146,2026-03-09,India,Web,Paid Search
2147,2026-01-21,Germany,Web,Referral
2148,2026-05-21,Germany,iOS,Referral
2149,2026-01-19,UAE,Web,Referral
2150,2026-02-03,India,Web,Referral
2151,2026-03-19,USA,Android,Organic
2152,2026-05-05,USA,Web,Paid Search
2153,2026-04-27,USA,Web,Organic
2154,2026-02-21,Germany,Web,LinkedIn
2155,2026-01-27,USA,Android,Direct
2156,2026-06-06,India,Web,Organic
2157,2026-06-05,USA,iOS,Organic
2158,2026-02-04,India,Web,Organic
2159,2026-05-16,USA,Web,Direct
2160,2026-05-24,UK,Web,Direct
2161,2026-04-16,India,iOS,Paid Search
2162,2026-06-13,UK,Android,Paid Search
2163,2026-06-07,India,iOS,Organic
2164,2026-05-26,India,iOS,Referral
2165,2026-01-02,UK,Web,LinkedIn
2166,2026-06-26,India,iOS,Paid Search
2167,2026-03-18,USA,Web,Direct
2168,2026-05-12,India,iOS,Referral
2169,2026-03-31,USA,Web,Organic
2170,2026-03-30,USA,Web,Referral
2171,2026-04-04,USA,Web,Paid Search
2172,2026-01-07,UAE,Web,Direct
2173,2026-04-05,Germany,Web,Paid Search
2174,2026-04-18,India,iOS,Paid Search
2175,2026-03-15,India,Web,LinkedIn
2176,2026-02-08,UAE,Web,Referral
2177,2026-05-21,India,iOS,Paid Search
2178,2026-06-08,Germany,Web,Direct
2179,2026-03-12,India,iOS,Paid Search
2180,2026-02-25,USA,iOS,Organic
2181,2026-06-19,USA,Android,Direct
2182,2026-02-11,India,iOS,Organic
2183,2026-02-05,UK,Web,Organic
2184,2026-03-25,India,Web,Referral
2185,2026-04-28,UAE,Web,Organic
2186,2026-01-07,India,Android,Direct
2187,2026-02-23,Germany,Web,Paid Search
2188,2026-05-09,Germany,Web,Referral
2189,2026-06-21,India,Web,Organic
2190,2026-04-30,India,Android,Organic
2191,2026-06-22,USA,Web,Referral
2192,2026-04-16,India,Android,Referral
2193,2026-02-16,Germany,Web,LinkedIn
2194,2026-05-03,UK,Web,Organic
2195,2026-05-21,UAE,Web,LinkedIn
2196,2026-04-29,USA,Android,Organic
2197,2026-05-30,UAE,Android,Referral
2198,2026-04-28,Germany,Web,Referral
2199,2026-01-21,Germany,Web,Organic
2200,2026-05-17,India,iOS,Referral
2201,2026-01-26,India,Web,Organic
2202,2026-01-09,Germany,Web,Referral
2203,2026-01-15,Germany,Web,LinkedIn
2204,2026-01-10,India,Web,Organic
2205,2026-05-02,USA,Web,Direct
2206,2026-05-01,UAE,Web,Paid Search
2207,2026-05-05,India,Web,Direct
2208,2026-06-19,Germany,Android,Organic
2209,2026-03-13,India,Web,Direct
2210,2026-06-01,Germany,iOS,Organic
2211,2026-02-18,India,Web,Paid Search
2212,2026-06-03,UK,iOS,Direct
2213,2026-04-01,India,Web,Organic
2214,2026-02-06,UK,iOS,Organic
2215,2026-03-09,USA,Web,LinkedIn
2216,2026-02-19,India,Android,Referral
2217,2026-06-01,UK,Web,Referral
2218,2026-01-19,UAE,Web,Organic
2219,2026-04-10,India,Android,LinkedIn
2220,2026-03-01,USA,iOS,Organic
2221,2026-06-16,India,Web,Direct
2222,2026-03-30,UK,Android,LinkedIn
2223,2026-05-26,UK,Web,LinkedIn
2224,2026-05-27,UK,Web,Organic
2225,2026-06-13,India,Android,Direct
2226,2026-03-10,UAE,Web,Referral
2227,2026-06-24,UAE,Android,Direct
2228,2026-02-18,USA,Web,Organic
2229,2026-04-18,USA,iOS,LinkedIn
2230,2026-06-10,UK,Web,Referral
2231,2026-04-29,India,Android,Organic
2232,2026-05-29,India,iOS,Paid Search
2233,2026-05-30,India,Web,Organic
2234,2026-06-25,India,iOS,Paid Search
2235,2026-02-06,UAE,Web,Paid Search
2236,2026-05-23,India,Android,Paid Search
2237,2026-06-12,India,Android,Referral
2238,2026-06-09,India,Web,Referral
2239,2026-01-11,India,Android,Organic
2240,2026-05-18,India,Web,LinkedIn
2241,2026-03-19,India,Web,Direct
2242,2026-03-18,UAE,Web,Paid Search
2243,2026-06-02,UK,iOS,Organic
2244,2026-01-02,India,Web,Referral
2245,2026-03-05,UAE,Android,LinkedIn
2246,2026-02-04,India,Web,LinkedIn
2247,2026-01-07,India,iOS,Referral
2248,2026-03-26,India,Web,Organic
2249,2026-05-26,UAE,Android,Direct
2250,2026-03-08,USA,Web,Paid Search
2251,2026-02-11,India,Web,Organic
2252,2026-04-28,India,Web,Organic
2253,2026-05-05,Germany,iOS,Paid Search
2254,2026-06-16,India,Web,Referral
2255,2026-06-18,India,iOS,LinkedIn
2256,2026-01-24,Germany,Web,Direct
2257,2026-02-15,USA,Android,Organic
2258,2026-01-19,UAE,Web,Direct
2259,2026-03-09,UAE,Web,LinkedIn
2260,2026-04-12,India,Web,Paid Search
2261,2026-02-11,India,Web,Direct
2262,2026-02-01,UK,Web,LinkedIn
2263,2026-06-16,India,Android,Paid Search
2264,2026-04-19,UAE,Android,Direct
2265,2026-02-05,Germany,iOS,LinkedIn
2266,2026-04-07,Germany,Web,LinkedIn
2267,2026-06-13,India,Web,Direct
2268,2026-05-11,UK,iOS,Paid Search
2269,2026-03-14,UAE,Web,LinkedIn
2270,2026-05-16,Germany,Android,LinkedIn
2271,2026-04-07,India,Web,Paid Search
2272,2026-05-03,India,Android,Organic
2273,2026-03-11,India,Web,LinkedIn
2274,2026-06-18,India,Android,Organic
2275,2026-01-13,India,Web,LinkedIn
2276,2026-02-18,USA,Android,Direct
2277,2026-03-01,USA,Web,Paid Search
2278,2026-05-10,India,iOS,Organic
2279,2026-01-05,UAE,Android,Organic
2280,2026-06-21,India,Web,Referral
2281,2026-01-27,Germany,Web,Direct
2282,2026-06-09,Germany,Web,Referral
2283,2026-05-29,Germany,Web,Organic
2284,2026-01-08,Germany,Web,Referral
2285,2026-02-19,India,Web,LinkedIn
2286,2026-03-08,India,Web,Paid Search
2287,2026-02-13,UK,iOS,LinkedIn
2288,2026-05-05,Germany,iOS,Paid Search
2289,2026-02-27,India,Web,LinkedIn
2290,2026-01-03,India,Android,Paid Search
2291,2026-03-27,USA,Android,Organic
2292,2026-03-11,India,Web,Direct
2293,2026-05-10,UAE,Web,Referral
2294,2026-06-21,USA,Web,Organic
2295,2026-01-02,India,iOS,Direct
2296,2026-04-12,India,iOS,LinkedIn
2297,2026-02-04,USA,Web,Organic
2298,2026-04-08,UK,iOS,Referral
2299,2026-01-30,Germany,Web,Direct
2300,2026-04-26,India,Web,LinkedIn
2301,2026-01-08,India,iOS,Organic
2302,2026-05-30,USA,iOS,Referral
2303,2026-02-13,UK,Web,Referral
2304,2026-02-05,India,Web,Direct
2305,2026-03-18,USA,Android,Organic
2306,2026-01-31,India,iOS,LinkedIn
2307,2026-02-16,India,iOS,Organic
2308,2026-02-24,India,Web,LinkedIn
2309,2026-04-16,UAE,Web,Direct
2310,2026-06-07,UAE,Web,Organic
2311,2026-05-01,UK,Web,Paid Search
2312,2026-02-24,USA,Android,Referral
2313,2026-05-24,Germany,Web,LinkedIn
2314,2026-01-12,India,Web,Paid Search
2315,2026-05-25,India,Web,LinkedIn
2316,2026-05-24,India,Web,Direct
2317,2026-05-20,India,Android,LinkedIn
2318,2026-05-16,USA,iOS,LinkedIn
2319,2026-01-03,USA,Web,Paid Search
2320,2026-05-24,USA,iOS,Direct
2321,2026-01-30,India,iOS,Organic
2322,2026-01-23,India,iOS,Organic
2323,2026-04-02,UAE,Web,Paid Search
2324,2026-04-25,India,Web,LinkedIn
2325,2026-04-14,UK,Web,Direct
2326,2026-04-28,Germany,Android,Organic
2327,2026-01-05,UAE,iOS,Direct
2328,2026-04-14,USA,Web,Direct
2329,2026-04-18,UK,Web,Referral
2330,2026-03-06,India,Web,LinkedIn
2331,2026-05-01,UK,Web,Organic
2332,2026-01-30,India,Android,Organic
2333,2026-05-29,India,Web,Direct
2334,2026-03-25,UK,Web,Paid Search
2335,2026-05-30,Germany,Android,Organic
2336,2026-02-01,India,Web,LinkedIn
2337,2026-06-10,UAE,Android,Direct
2338,2026-01-16,Germany,Web,Referral
2339,2026-02-07,USA,iOS,Paid Search
2340,2026-05-22,USA,Web,Paid Search
2341,2026-02-05,India,Android,LinkedIn
2342,2026-05-31,Germany,Web,Organic
2343,2026-04-24,India,Web,Organic
2344,2026-03-07,UK,Android,Paid Search
2345,2026-04-15,India,Web,Referral
2346,2026-03-26,UK,iOS,Paid Search
2347,2026-01-02,India,Web,Organic
2348,2026-03-16,UAE,Web,Organic
2349,2026-03-08,India,iOS,Organic
2350,2026-06-29,India,iOS,Organic
2351,2026-05-31,UK,Android,Referral
2352,2026-06-03,Germany,iOS,Referral
2353,2026-02-24,Germany,Web,Paid Search
2354,2026-01-06,India,Android,Paid Search
2355,2026-06-12,USA,Web,Organic
2356,2026-05-30,USA,Web,Paid Search
2357,2026-06-20,India,Web,Organic
2358,2026-05-23,India,Web,Organic
2359,2026-03-27,USA,Android,Organic
2360,2026-03-01,Germany,Web,Direct
2361,2026-04-11,UK,iOS,Paid Search
2362,2026-01-12,UAE,Web,Direct
2363,2026-02-18,UK,Web,Paid Search
2364,2026-02-11,India,Web,Paid Search
2365,2026-06-15,USA,iOS,LinkedIn
2366,2026-03-23,USA,Web,Organic
2367,2026-06-22,India,Android,Organic
2368,2026-02-04,Germany,Web,Direct
2369,2026-06-07,India,Web,Referral
2370,2026-06-07,Germany,iOS,Organic
2371,2026-05-14,UAE,Android,Organic
2372,2026-03-08,India,Web,Direct
2373,2026-03-21,UAE,iOS,Direct
2374,2026-01-07,UAE,Android,Paid Search
2375,2026-06-29,India,Android,Organic
2376,2026-01-14,UK,iOS,Direct
2377,2026-03-14,UK,iOS,Paid Search
2378,2026-05-23,USA,Web,Paid Search
2379,2026-05-29,India,Android,LinkedIn
2380,2026-06-12,UK,Web,Paid Search
2381,2026-03-07,India,Android,Referral
2382,2026-04-01,USA,Web,Direct
2383,2026-05-10,India,Web,LinkedIn
2384,2026-06-12,Germany,iOS,Paid Search
2385,2026-01-20,USA,Web,Organic
2386,2026-01-10,UK,Web,Organic
2387,2026-01-25,UAE,iOS,Paid Search
2388,2026-01-25,India,Android,Paid Search
2389,2026-02-23,India,iOS,Paid Search
2390,2026-02-02,Germany,Web,Organic
2391,2026-06-13,Germany,iOS,Organic
2392,2026-04-05,India,Web,Paid Search
2393,2026-01-14,UK,Web,Referral
2394,2026-03-06,USA,iOS,Referral
2395,2026-04-20,UK,Android,Paid Search
2396,2026-03-21,India,Web,LinkedIn
2397,2026-02-23,India,Web,LinkedIn
2398,2026-05-05,India,Web,Paid Search
2399,2026-06-29,USA,Web,Organic
2400,2026-05-11,UAE,Web,Referral
2401,2026-06-18,UAE,Android,Paid Search
2402,2026-05-14,Germany,Android,Organic
2403,2026-01-25,UK,iOS,Direct
2404,2026-05-21,Germany,Web,Paid Search
2405,2026-04-27,UAE,Android,Referral
2406,2026-05-16,India,Web,Paid Search
2407,2026-05-29,Germany,Web,Organic
2408,2026-01-25,UAE,Web,Organic
2409,2026-03-20,India,iOS,Referral
2410,2026-03-09,India,Android,Organic
2411,2026-06-22,India,Web,Organic
2412,2026-01-12,UAE,Web,Direct
2413,2026-02-01,Germany,Web,Paid Search
2414,2026-05-08,Germany,Android,Organic
2415,2026-04-06,Germany,Web,Paid Search
2416,2026-04-02,India,Web,Referral
2417,2026-05-21,UAE,iOS,Paid Search
2418,2026-01-31,India,Web,Organic
2419,2026-03-19,Germany,Web,Paid Search
2420,2026-01-20,UAE,Web,Organic
2421,2026-05-26,UK,iOS,Referral
2422,2026-03-01,USA,Web,Referral
2423,2026-05-14,UAE,Android,Organic
2424,2026-06-09,India,iOS,Organic
2425,2026-04-03,Germany,Web,Paid Search
2426,2026-02-12,Germany,Web,Referral
2427,2026-05-10,India,Web,Organic
2428,2026-03-01,UAE,Web,Organic
2429,2026-05-31,Germany,Android,Direct
2430,2026-01-31,India,Android,Organic
2431,2026-01-05,UAE,Web,Direct
2432,2026-06-11,India,Web,Organic
2433,2026-01-10,UK,Web,Organic
2434,2026-03-30,India,Web,Paid Search
2435,2026-05-10,UAE,iOS,Organic
2436,2026-05-06,India,Web,Organic
2437,2026-01-11,UK,Android,Organic
2438,2026-06-27,Germany,Web,Direct
2439,2026-06-08,USA,iOS,Paid Search
2440,2026-02-25,USA,Android,Referral
2441,2026-03-24,UK,Web,LinkedIn
2442,2026-05-17,India,Web,LinkedIn
2443,2026-04-09,India,Web,LinkedIn
2444,2026-05-29,Germany,Web,Paid Search
2445,2026-03-14,UAE,Android,Organic
2446,2026-06-05,India,Android,Organic
2447,2026-04-25,USA,Android,Organic
2448,2026-01-07,India,Android,Organic
2449,2026-03-21,India,Web,Organic
2450,2026-05-24,Germany,Android,Direct
2451,2026-04-07,Germany,Android,Direct
2452,2026-01-04,UAE,Web,Organic
2453,2026-01-04,Germany,Web,Organic
2454,2026-04-13,USA,Web,Organic
2455,2026-02-09,USA,Web,Organic
2456,2026-01-17,India,Web,Organic
2457,2026-04-11,India,Android,Direct
2458,2026-04-13,UK,Android,Organic
2459,2026-05-04,Germany,Web,Organic
2460,2026-02-21,UK,Web,Organic
2461,2026-02-21,India,Android,Direct
2462,2026-06-13,India,iOS,Direct
2463,2026-05-04,USA,Web,LinkedIn
2464,2026-06-15,India,iOS,Paid Search
2465,2026-06-27,UK,Android,Organic
2466,2026-03-04,India,Android,Organic
2467,2026-04-26,India,Web,Paid Search
2468,2026-03-03,USA,Web,LinkedIn
2469,2026-01-07,USA,Android,Organic
2470,2026-06-04,India,Web,Paid Search
2471,2026-04-02,India,iOS,Referral
2472,2026-01-14,USA,Web,Organic
2473,2026-03-27,India,Web,Referral
2474,2026-05-13,UK,Web,Paid Search
2475,2026-05-10,Germany,Web,Organic
2476,2026-03-03,India,Android,Paid Search
2477,2026-05-29,Germany,Web,Direct
2478,2026-03-20,India,Android,Organic
2479,2026-05-29,UK,Android,Paid Search
2480,2026-05-18,UAE,Web,Organic
2481,2026-02-27,Germany,iOS,Referral
2482,2026-04-30,India,Web,Direct
2483,2026-06-16,UAE,Android,Paid Search
2484,2026-05-13,Germany,iOS,Organic
2485,2026-03-06,UK,Web,Direct
2486,2026-01-13,UK,Web,LinkedIn
2487,2026-06-30,India,iOS,Referral
2488,2026-03-23,USA,Android,Paid Search
2489,2026-06-22,India,Web,Organic
2490,2026-06-09,India,iOS,LinkedIn
2491,2026-06-13,UK,Web,Referral
2492,2026-05-19,India,Android,Referral
2493,2026-05-29,Germany,Web,Organic
2494,2026-02-21,Germany,iOS,Referral
2495,2026-04-27,USA,Web,Direct
2496,2026-01-26,USA,iOS,Direct
2497,2026-02-03,USA,Android,Organic
2498,2026-02-21,India,Android,Referral
2499,2026-04-22,USA,Android,Referral
2500,2026-03-23,India,Web,Direct
2501,2026-06-29,India,Android,LinkedIn
2502,2026-06-06,USA,iOS,Direct
2503,2026-06-15,UK,Android,Direct
2504,2026-02-11,Germany,Web,Organic
2505,2026-01-21,India,Web,LinkedIn
2506,2026-02-11,UK,Web,Referral
2507,2026-05-21,India,Web,Organic
2508,2026-04-23,UK,Web,Organic
2509,2026-04-15,USA,Android,Organic
2510,2026-01-17,UK,iOS,LinkedIn
2511,2026-04-30,India,Android,Paid Search
2512,2026-05-17,India,Web,Direct
2513,2026-06-18,India,Web,Referral
2514,2026-05-09,UK,Android,LinkedIn
2515,2026-05-10,Germany,Web,Organic
2516,2026-03-01,India,Web,Paid Search
2517,2026-02-17,USA,Android,Paid Search
2518,2026-01-29,Germany,Web,Organic
2519,2026-04-07,UK,Web,Direct
2520,2026-01-10,USA,Android,Referral
2521,2026-02-27,USA,Web,Organic
2522,2026-01-21,India,Android,Direct
2523,2026-01-28,India,Web,Organic
2524,2026-02-03,India,iOS,Paid Search
2525,2026-01-08,Germany,Web,Referral
2526,2026-06-26,Germany,iOS,Organic
2527,2026-03-20,USA,Web,LinkedIn
2528,2026-05-25,India,Android,LinkedIn
2529,2026-03-28,UAE,Web,LinkedIn
2530,2026-03-29,India,Web,Organic
2531,2026-06-22,India,iOS,Organic
2532,2026-03-10,UK,Web,Organic
2533,2026-06-09,Germany,Web,Direct
2534,2026-06-21,Germany,Web,Organic
2535,2026-03-28,USA,Web,Paid Search
2536,2026-04-11,India,Web,Direct
2537,2026-01-08,India,Web,LinkedIn
2538,2026-03-18,India,Web,Direct
2539,2026-03-28,USA,iOS,Direct
2540,2026-02-12,USA,Web,Paid Search
2541,2026-05-09,UAE,Web,Paid Search
2542,2026-04-19,UAE,Android,Organic
2543,2026-06-28,India,Android,Organic
2544,2026-06-01,India,Web,Referral
2545,2026-06-01,UAE,Web,Organic
2546,2026-01-17,India,Android,LinkedIn
2547,2026-05-13,UAE,Web,Organic
2548,2026-05-28,Germany,Web,Organic
2549,2026-01-21,UK,Web,LinkedIn
2550,2026-02-27,India,Android,Organic
2551,2026-06-08,India,Web,LinkedIn
2552,2026-04-20,UAE,Android,Direct
2553,2026-05-19,UAE,iOS,LinkedIn
2554,2026-06-29,UAE,Web,Paid Search
2555,2026-05-23,UK,Android,Direct
2556,2026-05-15,UK,Web,Organic
2557,2026-01-28,USA,iOS,LinkedIn
2558,2026-02-20,India,Web,Organic
2559,2026-01-05,USA,Web,Organic
2560,2026-01-05,India,Web,Direct
2561,2026-04-04,India,Web,Paid Search
2562,2026-04-06,UK,Web,Direct
2563,2026-01-08,UK,Web,Paid Search
2564,2026-03-05,Germany,Web,Direct
2565,2026-05-18,USA,iOS,Direct
2566,2026-02-07,Germany,Web,Paid Search
2567,2026-04-21,Germany,iOS,Referral
2568,2026-04-22,UK,Web,Referral
2569,2026-03-22,UK,Web,Direct
2570,2026-05-16,UK,Web,Organic
2571,2026-04-14,Germany,Web,Referral
2572,2026-06-02,USA,iOS,Paid Search
2573,2026-03-14,India,Web,Organic
2574,2026-06-27,USA,Android,Organic
2575,2026-02-18,India,Android,Referral
2576,2026-02-05,UAE,Web,Direct
2577,2026-05-06,India,Android,Paid Search
2578,2026-03-09,USA,Web,Referral
2579,2026-03-19,Germany,Web,Referral
2580,2026-04-15,India,iOS,Paid Search
2581,2026-06-18,India,Web,Direct
2582,2026-05-02,India,Web,Paid Search
2583,2026-04-29,USA,Web,Organic
2584,2026-04-24,India,Web,Organic
2585,2026-01-10,India,Web,Direct
2586,2026-05-29,India,Web,Direct
2587,2026-06-13,UAE,Web,Organic
2588,2026-05-20,India,Web,Organic
2589,2026-04-01,USA,Android,Paid Search
2590,2026-01-02,India,Web,LinkedIn
2591,2026-04-28,USA,Android,Referral
2592,2026-01-13,India,iOS,Direct
2593,2026-06-30,UAE,iOS,Direct
2594,2026-06-09,India,iOS,Direct
2595,2026-04-05,USA,Web,Referral
2596,2026-05-24,Germany,Web,Paid Search
2597,2026-02-01,Germany,Web,LinkedIn
2598,2026-02-01,UK,Android,Paid Search
2599,2026-05-04,UAE,iOS,Organic
2600,2026-01-11,USA,Web,Organic
2601,2026-01-10,USA,Web,Referral
2602,2026-01-15,India,Android,Referral
2603,2026-01-17,USA,Web,Referral
2604,2026-06-17,UAE,Web,Organic
2605,2026-05-26,India,Web,Referral
2606,2026-06-02,India,Android,Organic
2607,2026-02-28,India,Web,LinkedIn
2608,2026-03-19,UK,Web,Paid Search
2609,2026-05-04,India,iOS,Direct
2610,2026-04-24,India,Web,LinkedIn
2611,2026-01-22,India,Android,LinkedIn
2612,2026-06-07,UK,Web,LinkedIn
2613,2026-06-21,USA,Web,Referral
2614,2026-02-01,India,Android,Organic
2615,2026-06-28,India,Android,LinkedIn
2616,2026-06-23,India,Web,Paid Search
2617,2026-04-23,Germany,Web,Paid Search
2618,2026-04-30,UAE,Android,Paid Search
2619,2026-05-29,UAE,Web,Direct
2620,2026-05-02,India,Android,Organic
2621,2026-02-01,USA,Android,Paid Search
2622,2026-04-29,UK,Web,Direct
2623,2026-02-08,India,Android,Direct
2624,2026-01-12,India,Web,Organic
2625,2026-06-24,UAE,iOS,Direct
2626,2026-01-18,USA,Web,Organic
2627,2026-05-29,Germany,Android,LinkedIn
2628,2026-05-21,UK,iOS,Referral
2629,2026-05-29,USA,iOS,Referral
2630,2026-05-06,India,Android,LinkedIn
2631,2026-05-16,UK,Web,Organic
2632,2026-02-15,USA,Web,Organic
2633,2026-04-14,India,Android,LinkedIn
2634,2026-05-15,Germany,iOS,Organic
2635,2026-05-31,India,Android,Direct
2636,2026-03-27,India,Android,Paid Search
2637,2026-05-30,UK,Web,Organic
2638,2026-03-30,UK,Web,LinkedIn
2639,2026-01-22,USA,Web,Paid Search
2640,2026-04-02,India,iOS,Organic
2641,2026-01-29,USA,Web,Paid Search
2642,2026-01-13,UK,Android,Direct
2643,2026-01-02,UAE,Web,Paid Search
2644,2026-01-29,Germany,Web,Paid Search
2645,2026-06-29,USA,Web,Paid Search
2646,2026-01-27,India,Web,Organic
2647,2026-02-19,USA,iOS,Organic
2648,2026-04-05,India,Web,Direct
2649,2026-05-31,India,Web,Direct
2650,2026-03-29,UAE,Web,Organic
2651,2026-02-13,Germany,Android,Referral
2652,2026-01-22,India,Android,Direct
2653,2026-06-20,USA,Web,Organic
2654,2026-06-14,India,iOS,Organic
2655,2026-04-07,USA,Web,Direct
2656,2026-01-03,UK,Web,LinkedIn
2657,2026-04-28,USA,iOS,Organic
2658,2026-01-19,India,Web,Paid Search
2659,2026-01-23,USA,Android,Organic
2660,2026-06-06,Germany,Web,Paid Search
2661,2026-01-30,USA,Android,LinkedIn
2662,2026-02-08,UAE,Web,Referral
2663,2026-04-18,Germany,iOS,Referral
2664,2026-04-21,India,Android,Paid Search
2665,2026-01-25,USA,Web,Organic
2666,2026-05-08,Germany,Web,Organic
2667,2026-04-21,India,Web,Direct
2668,2026-05-16,UAE,iOS,Referral
2669,2026-04-16,India,Web,Organic
2670,2026-05-24,UK,Web,Paid Search
2671,2026-03-13,UK,iOS,Direct
2672,2026-05-09,India,Web,Referral
2673,2026-04-18,UAE,iOS,Paid Search
2674,2026-01-05,India,Web,Organic
2675,2026-01-03,UAE,Web,Organic
2676,2026-05-12,India,iOS,Direct
2677,2026-04-14,Germany,iOS,Referral
2678,2026-03-05,India,Web,LinkedIn
2679,2026-04-16,Germany,Web,Direct
2680,2026-04-08,UK,Web,Direct
2681,2026-01-10,India,Web,Organic
2682,2026-05-29,USA,Web,Organic
2683,2026-05-08,UK,Web,Paid Search
2684,2026-02-15,UAE,iOS,Organic
2685,2026-06-04,India,iOS,LinkedIn
2686,2026-03-07,UAE,Web,Direct
2687,2026-06-18,India,Web,LinkedIn
2688,2026-04-22,India,Web,Organic
2689,2026-01-13,UAE,Web,Organic
2690,2026-05-17,India,Android,Paid Search
2691,2026-06-13,India,iOS,Direct
2692,2026-03-27,India,iOS,Paid Search
2693,2026-03-31,India,Android,Organic
2694,2026-02-27,India,Web,Organic
2695,2026-02-23,Germany,Web,Direct
2696,2026-01-12,India,iOS,LinkedIn
2697,2026-01-14,UK,Web,Direct
2698,2026-05-01,India,iOS,LinkedIn
2699,2026-06-11,Germany,iOS,Referral
2700,2026-06-30,India,Android,Organic
2701,2026-05-01,Germany,Web,Paid Search
2702,2026-01-20,UK,Web,Referral
2703,2026-03-16,India,iOS,Direct
2704,2026-05-24,Germany,Android,Organic
2705,2026-03-11,UK,Android,Organic
2706,2026-02-25,India,Android,Referral
2707,2026-04-11,USA,Web,Organic
2708,2026-05-12,Germany,Web,Referral
2709,2026-04-21,UAE,Web,Organic
2710,2026-05-05,India,Web,Organic
2711,2026-05-12,USA,Android,Paid Search
2712,2026-01-20,USA,Android,Referral
2713,2026-05-18,Germany,Web,Referral
2714,2026-01-24,USA,Web,Organic
